AAL,AAPL,ADBE,ADI,ADP,ADSK,AKAM,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BBBY,BIDU,BIIB,CA,CELG,CERN,CMCSA,COST,CSCO,CSX,CTRP,CTSH,DISCA,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FOX,FOXA,GILD,GOOGL,INTC,JD,KHC,LBTYA,LBTYK,LRCX,MAR,MAT,MCHP,MDLZ,MSFT,MU,MXIM,MYL,NCLH,NFLX,NTAP,NVDA,NXPI,PAYX,PCAR,PYPL,QCOM,QVCA,ROST,SBUX,SIRI,STX,SWKS,SYMC,TMUS,TRIP,TSCO,TSLA,TXN,VIAB,VOD,VRTX,WBA,WDC,WFM,XLNX,YHOO,NDX
35.33,105.171,97.51,63.69,88.99,59.24,50.23,133.01,26.235,173.87,767.73,40.07,162.28,44.99,162.55,303.17,34.805,114.05,62.225,67.43,167.76,30.65,28.11,43.19,57.83,24.9,53.52,96.87,76.46,31.175,76.18,117.22,42.36,124.19,27.17,26.61,80.57,804.5,34.595,22.0393,85.89,31.965,31,90.53,70.91,32.87,55.68,43.525,56.285,13.629,41.155,46.51,42.44,93.17,26.66,56.555,83.98,59.06,58.33,36.95,61.87,26.64,61.55,57.495,4.335,32.04,66,20.595,47.02,70.22,91.43,231.55,69.69,44.68,30.795,97.26,79.41,46.055,30.555,51.16,38.8501,4747.066
35.335,105.16,97.51,63.7,88.97,59.23,50.23,133.03,26.235,173.99,768.1982,40.0711,162.3343,44.98,162.69,303.295,34.805,114.05,62.21,67.435,167.77,30.66,28.11,43.17,57.835,24.9,53.54,96.89,76.47,31.17,76.19,117.25,42.35,124.2358,27.1725,26.605,80.57,804.78,34.595,22.035,85.94,31.97,31.0199,90.52,70.92,32.875,55.681,43.52,56.29,13.625,41.15,46.53,42.445,93.2,26.66,56.55,83.98,59.06,58.34,36.97,61.871,26.64,61.56,57.52,4.3399,32.04,66.01,20.59,47.01,70.215,91.45,231.65,69.7,44.6824,30.799,97.25,79.415,46.02,30.5557,51.175,38.87,4747.76
35.335,105.17,97.55,63.7,88.95,59.22,50.26,133.19,26.24,173.935,768.2,40.09,162.37,44.99,162.78,303.27,34.805,114.08,62.215,67.48,167.79,30.66,28.105,43.18,57.84,24.89,53.535,96.92,76.47,31.175,76.19,117.27,42.34,124.22,27.175,26.615,80.5909,804.75,34.595,22.03,85.95,31.98,31.02,90.53,70.95,32.875,55.68,43.51,56.285,13.62,41.15,46.525,42.46,93.19,26.67,56.5537,83.98,59.055,58.35,36.98,61.855,26.64,61.57,57.55,4.345,32.01,65.98,20.595,47.01,70.21,91.47,231.505,69.69,44.72,30.7901,97.24,79.39,46.015,30.55,51.165,38.88,4748.01
35.34,105.22,97.6,63.705,88.96,59.23,50.29,133.33,26.24,174.031,768.7,40.1,162.47,45,162.79,303.62,34.82,114.12,62.23,67.5,167.84,30.67,28.13,43.19,57.87,24.9199,53.56,96.94,76.5,31.19,76.21,117.37,42.36,124.29,27.19,26.625,80.62,804.75,34.62,22.05,85.965,31.98,31.02,90.62,70.98,32.89,55.695,43.52,56.305,13.63,41.16,46.56,42.47,93.25,26.69,56.56,84.025,59.05,58.37,36.98,61.855,26.655,61.59,57.55,4.3456,32.02,66.03,20.59,47.065,70.26,91.5,231.5565,69.7,44.74,30.795,97.4,79.4,46.04,30.57,51.191,38.875,4749.703
35.38,105.25,97.6068,63.71,88.99,59.24,50.32,133.35,26.25,174.1091,768.565,40.12,162.57,45,162.935,303.74,34.8399,114.15,62.22,67.535,167.9,30.675,28.15,43.185,57.9,24.915,53.6,96.97,76.54,31.195,76.23,117.43,42.355,124.34,27.195,26.635,80.615,804.88,34.6357,22.05,86.01,31.99,31.025,90.61,71.01,32.895,55.68,43.515,56.3162,13.64,41.175,46.57,42.48,93.34,26.695,56.56,84.04,59.09,58.36,37.01,61.8242,26.665,61.6135,57.58,4.3499,32.02,66,20.59,47.065,70.3,91.56,231.91,69.7,44.75,30.805,97.35,79.44,46.035,30.59,51.18,38.88,4751.348
35.37,105.251,97.6334,63.715,88.99,59.27,50.31,133.3,26.25,174.08,768.75,40.12,162.56,45.01,163.01,303.71,34.84,114.11,62.225,67.53,167.94,30.68,28.155,43.19,57.91,24.91,53.59,96.98,76.54,31.195,76.24,117.38,42.35,124.34,27.195,26.635,80.6137,805.09,34.635,22.0474,85.995,31.985,31.02,90.62,71.02,32.91,55.68,43.515,56.3335,13.64,41.17,46.56,42.475,93.37,26.66,56.55,84.0275,59.075,58.35,37.01,61.83,26.66,61.61,57.565,4.3444,32.02,66,20.59,47.055,70.2925,91.57,231.6301,69.7,44.7501,30.805,97.34,79.45,46.04,30.58,51.1716,38.8708,4751.506
35.37,105.2748,97.66,63.71,89,59.32,50.33,133.335,26.246,174.11,768.7114,40.1231,162.58,45,162.95,303.62,34.84,114.12,62.22,67.52,167.94,30.68,28.16,43.19,57.92,24.91,53.6,97,76.51,31.2,76.2582,117.46,42.3466,124.3575,27.19,26.63,80.6465,805.25,34.64,22.04,86.005,31.98,31.02,90.63,71.0399,32.92,55.681,43.52,56.3301,13.64,41.16,46.56,42.49,93.38,26.64,56.524,84.02,59.08,58.35,37,61.8,26.655,61.62,57.56,4.35,32.05,65.98,20.59,47.05,70.285,91.59,231.7,69.7,44.76,30.8034,97.36,79.46,46.06,30.58,51.18,38.85,4751.824
35.385,105.315,97.655,63.715,89.005,59.3399,50.2901,133.42,26.245,174.13,768.65,40.14,162.57,45.001,162.895,303.95,34.845,114.19,62.23,67.5,167.93,30.67,28.16,43.1811,57.94,24.9,53.6,96.99,76.485,31.2,76.25,117.48,42.34,124.3776,27.185,26.63,80.665,805.4675,34.635,22.04,85.995,31.98,31.01,90.6,71.05,32.925,55.69,43.52,56.345,13.64,41.15,46.61,42.48,93.4601,26.645,56.5,84.04,59.065,58.39,36.99,61.79,26.655,61.61,57.58,4.35,32.085,66.006,20.595,47.055,70.31,91.57,231.7,69.7,44.76,30.8,97.41,79.455,46.06,30.58,51.175,38.8542,4752.212
35.37,105.261,97.62,63.68,88.96,59.33,50.28,133.365,26.233,174.12,768.3452,40.12,162.4,44.995,162.925,303.92,34.845,114.16,62.2066,67.47,167.93,30.675,28.17,43.17,57.92,24.89,53.58,96.979,76.49,31.19,76.24,117.43,42.33,124.35,27.175,26.62,80.64,805.21,34.629,22.04,85.95,31.97,31.01,90.58,71.06,32.9238,55.65,43.52,56.32,13.62,41.155,46.62,42.46,93.4375,26.64,56.495,83.985,59.045,58.39,36.97,61.77,26.655,61.6,57.54,4.35,32.12,65.97,20.59,47.055,70.285,91.53,231.63,69.69,44.73,30.8,97.36,79.41,46.08,30.575,51.16,38.84,4750.996
35.36,105.25,97.6,63.695,88.97,59.34,50.3,133.35,26.23,174.26,768.4275,40.12,162.5,45.02,162.89,304.085,34.85,114.23,62.23,67.49,167.91,30.675,28.16,43.17,57.92,24.885,53.61,96.98,76.4785,31.185,76.24,117.45,42.335,124.35,27.175,26.62,80.635,804.705,34.64,22.02,85.945,31.99,31.015,90.585,71.08,32.91,55.665,43.51,56.33,13.62,41.15,46.64,42.48,93.3401,26.66,56.49,84,59.055,58.41,36.97,61.82,26.654,61.63,57.545,4.35,32.09,65.96,20.595,47.04,70.32,91.558,231.63,69.71,44.73,30.8,97.44,79.415,46.0862,30.57,51.17,38.83,4750.978
35.35,105.225,97.6,63.7,88.91,59.315,50.33,133.46,26.23,174.269,768.6799,40.11,162.39,45.02,162.86,303.82,34.84,114.17,62.21,67.47,167.89,30.675,28.17,43.15,57.885,24.87,53.605,96.95,76.43,31.18,76.24,117.42,42.34,124.3135,27.17,26.615,80.62,804.445,34.6143,22.02,85.94,31.97,31.01,90.57,71.0576,32.92,55.67,43.515,56.31,13.625,41.155,46.62,42.47,93.32,26.66,56.4538,84,59.04,58.39,36.98,61.81,26.645,61.63,57.52,4.345,32.145,65.96,20.59,47.03,70.31,91.53,231.59,69.73,44.71,30.795,97.41,79.39,46.113,30.56,51.17,38.82,4750.212
35.39,105.2637,97.64,63.7,88.97,59.34,50.34,133.52,26.24,174.31,768.76,40.13,162.51,45.055,162.92,304.06,34.85,114.215,62.25,67.5,167.91,30.69,28.175,43.15,57.91,24.899,53.63,96.99,76.48,31.22,76.25,117.52,42.38,124.38,27.19,26.635,80.64,805.26,34.624,22.05,85.945,32.005,31.03,90.56,71.12,32.94,55.67,43.525,56.33,13.62,41.16,46.66,42.475,93.37,26.69,56.455,84.02,59.06,58.43,36.99,61.81,26.66,61.625,57.52,4.345,32.19,66.01,20.6,47.04,70.37,91.5749,231.8,69.77,44.73,30.8,97.51,79.4,46.12,30.59,51.171,38.85,4751.262
35.41,105.284,97.68,63.7,88.99,59.41,50.39,133.515,26.23,174.26,768.7887,40.15,162.47,45.05,162.95,303.87,34.845,114.23,62.244,67.51,167.914,30.699,28.18,43.16,57.92,24.91,53.635,97.01,76.49,31.22,76.25,117.59,42.4,124.42,27.2,26.645,80.683,805.99,34.635,22.04,85.94,32,31.05,90.57,71.11,32.945,55.678,43.5114,56.325,13.625,41.165,46.67,42.51,93.39,26.695,56.479,84.059,59.06,58.43,37,61.83,26.67,61.64,57.54,4.35,32.185,66.03,20.595,47.025,70.465,91.57,231.83,69.765,44.78,30.7899,97.47,79.4,46.161,30.585,51.18,38.86,4752.858
35.41,105.24,97.6206,63.69,88.96,59.3801,50.43,133.45,26.2201,174.23,768.79,40.135,162.34,45.04,162.959,304.0086,34.835,114.23,62.2572,67.485,167.93,30.685,28.17,43.18,57.93,24.91,53.61,96.96,76.45,31.21,76.25,117.53,42.395,124.395,27.185,26.64,80.648,805.56,34.6252,22.04,85.905,31.999,31.0499,90.51,71.085,32.925,55.65,43.5,56.29,13.63,41.145,46.65,42.46,93.4,26.69,56.45,84.03,59.05,58.41,36.98,61.795,26.655,61.62,57.525,4.35,32.19,66.0001,20.595,47.005,70.45,91.54,231.5,69.76,44.77,30.7616,97.4,79.4,46.1563,30.57,51.18,38.855,4751.488
35.43,105.297,97.64,63.69,88.96,59.4,50.45,133.5,26.22,174.175,768.568,40.14,162.34,45.05,162.92,303.87,34.845,114.237,62.23,67.4701,167.92,30.68,28.165,43.1715,57.96,24.9,53.60833333,96.97,76.46,31.21,76.24,117.5461,42.41,124.4,27.2,26.65,80.67,805.525,34.6252,22.05,85.8756,32,31.05,90.55,71.08,32.925,55.64,43.505,56.285,13.62,41.155,46.63,42.45,93.3768,26.7,56.46,84.04,59.045,58.4,36.9888,61.7916,26.67,61.63,57.5267,4.35,32.25,66.007,20.6,46.9799,70.51,91.53,231.5725,69.76,44.77,30.765,97.44,79.42,46.175,30.5657,51.179,38.845,4751.647
35.445,105.3036,97.63,63.69,88.93,59.41,50.45,133.47,26.23,174.2,768.41,40.125,162.39,45.06,162.985,303.79,34.85,114.26,62.25,67.47,167.89,30.675,28.16,43.23,57.96,24.895,53.60666667,96.98,76.47,31.215,76.255,117.57,42.425,124.39,27.19,26.64,80.659,805.83,34.63,22.055,85.88,32,31.05,90.57,71.08,32.92,55.64,43.485,56.28,13.62,41.16,46.65,42.47,93.4,26.72,56.51,84.06,59.06,58.42,36.974,61.8042,26.6675,61.65,57.52,4.345,32.2699,66.04,20.593,46.99,70.48,91.55,231.705,69.75,44.79,30.76,97.45,79.43,46.1501,30.585,51.18,38.855,4751.968
35.435,105.3063,97.63,63.685,88.91,59.425,50.46,133.48,26.225,174.21,768.2,40.12,162.3901,45.06,162.905,303.522,34.845,114.315,62.3,67.47,167.83,30.675,28.165,43.24,57.995,24.9,53.605,96.97,76.4653,31.21,76.26,117.54,42.42,124.37,27.19,26.65,80.676,805.55,34.625,22.045,85.9,32,31.05,90.56,71.04,32.93,55.63,43.48,56.295,13.627,41.155,46.65,42.4611,93.3674,26.72,56.4933,84,59.05,58.4,36.96,61.79,26.665,61.635,57.48,4.34,32.28,66.0004,20.595,47,70.45,91.54,231.81,69.74,44.72,30.7659,97.47,79.39,46.22,30.565,51.2,38.85,4751.376
35.41,105.3001,97.6,63.66,88.86,59.4,50.46,133.41,26.22,174.19,768.4514,40.11,162.35505,45.02,162.92,303.445,34.83,114.335,62.3,67.45,167.8286,30.665,28.15,43.2375,58.01,24.88,53.61,96.935,76.47,31.18,76.2557,117.57,42.41,124.364,27.19,26.65,80.65,805.06,34.619,22.02,85.905,31.99,31.05,90.54,71.02,32.91,55.61,43.48,56.29,13.615,41.15,46.63,42.45,93.36,26.71,56.4899,84,59.045,58.3834,36.96,61.773,26.655,61.62,57.47,4.35,32.24,65.97,20.6,47,70.41,91.51,231.54,69.7,44.7,30.755,97.48,79.385,46.17,30.568,51.16,38.84,4750.639
35.43,105.33,97.62,63.67,88.89,59.4,50.49,133.4675,26.23,174.3,768.5,40.125,162.32,45.02,162.97,303.57,34.8499,114.36,62.327,67.465,167.845,30.66,28.17,43.24,58.025,24.88,53.61,96.97,76.5,31.205,76.28,117.53,42.43,124.39,27.19,26.65,80.7,805.56,34.61,22.045,85.94,32.02,31.06,90.58,71.06,32.94,55.615,43.485,56.305,13.61,41.15,46.68,42.44,93.3705,26.72,56.525,84.03,59.055,58.38,36.96,61.78,26.655,61.63,57.48,4.35,32.18,65.99,20.59,47.005,70.43,91.54,231.825,69.73,44.71,30.765,97.53,79.425,46.15,30.59,51.145,38.87,4751.774
35.45,105.33,97.62,63.7,88.88,59.43,50.45,133.56,26.23,174.39,768.89,40.135,162.4,45.015,162.91,303.825,34.84,114.41,62.35,67.465,167.82,30.67,28.16,43.22,58.03,24.9,53.63,96.97,76.48,31.205,76.28,117.535,42.435,124.38,27.185,26.655,80.755,805.63,34.62,22.04,85.935,32.02,31.06,90.56,71.07,32.94,55.645,43.485,56.3135,13.6,41.145,46.71,42.45,93.43,26.72,56.53,84.07,59.08,58.4,36.96,61.81,26.655,61.64,57.5,4.34,32.17,66.01,20.6,46.99,70.43,91.53,231.74,69.75,44.7,30.765,97.61,79.45,46.155,30.565,51.174,38.8637,4752.371
35.485,105.3335,97.6282,63.69,88.84,59.42,50.47,133.57,26.24,174.44,769.01,40.12,162.3,45.01,162.95,304.06,34.84,114.4825,62.3201,67.455,167.8472,30.68,28.165,43.22,58.0302,24.9,53.62,96.94,76.49,31.19,76.29,117.56,42.44,124.38,27.18,26.63,80.76,805.4,34.629,22.06,85.8902,32,31.0442,90.53,71.1,32.94,55.63,43.475,56.31,13.63,41.14,46.73,42.46,93.4238,26.715,56.515,84.04,59.05,58.39,36.989,61.82,26.655,61.62,57.49,4.345,32.1618,66.05,20.59,46.99,70.415,91.52,231.81,69.7368,44.71,30.7585,97.7329,79.39,46.18,30.571,51.17,38.8535,4752.38
35.5,105.32,97.58,63.69,88.83,59.39,50.46,133.53,26.24,174.41,768.59,40.12,162.35,45.01,162.885,303.987,34.84,114.45,62.31,67.43,167.81,30.68,28.15,43.2,58.025,24.9,53.61,96.955,76.46,31.19,76.27,117.54,42.42,124.35,27.17,26.62,80.73,805.21,34.62,22.06,85.88,31.98,31.03,90.5,71.11,32.93,55.625,43.47,56.2788,13.625,41.14,46.69,42.46,93.46,26.7,56.5311,84,59.06,58.37,37,61.825,26.6634,61.6,57.489,4.345,32.16,66.005,20.595,46.99,70.42,91.52,231.995,69.73,44.71,30.765,97.71,79.375,46.1505,30.57,51.17,38.84,4751.777
35.52,105.3335,97.59,63.7,88.835,59.385,50.445,133.53,26.24,174.44,768.69,40.135,162.33,45.02,162.94,304,34.85,114.5,62.33,67.46,167.8,30.69,28.16,43.195,58.045,24.92,53.62,96.97,76.48,31.195,76.28,117.57,42.42,124.39,27.175,26.64,80.755,805.24,34.64,22.065,85.94,31.98,31.035,90.51,71.11,32.935,55.63,43.46,56.2899,13.63,41.14,46.7,42.48,93.59,26.71,56.54,84.02,59.07,58.38,37.01,61.83,26.655,61.61,57.505,4.345,32.14,66.0255,20.6,46.965,70.45,91.53,232.326,69.76,44.75,30.76,97.715,79.39,46.17,30.57,51.2,38.84,4752.401
35.47,105.325,97.585,63.7,88.8,59.39,50.44,133.36,26.225,174.4159,768.551,40.125,162.27,45,162.87,303.85,34.855,114.5,62.33,67.46,167.73,30.68,28.155,43.185,58.05,24.91,53.605,96.96,76.51,31.18,76.24,117.49,42.41,124.39,27.175,26.635,80.69,805.35,34.63,22.0501,85.96,31.98,31.0325,90.52,71.08,32.92,55.64,43.46,56.271,13.625,41.135,46.68,42.46,93.55,26.68,56.531,83.975,59.04,58.371,37,61.82,26.655,61.59,57.49,4.345,32.11,65.96,20.59,46.94,70.4,91.535,232.36,69.76,44.72,30.7667,97.72,79.35,46.1499,30.569,51.185,38.81,4751.882
35.52,105.33,97.58,63.71,88.785,59.37,50.42,133.39,26.23,174.46,768.72,40.1305,162.275,44.99,162.98,304,34.855,114.499,62.34,67.4664,167.75,30.685,28.16,43.21,58.06,24.92,53.605,96.99,76.51,31.185,76.25,117.48,42.42,124.4,27.175,26.63,80.72,805.51,34.63,22.055,85.99,31.98,31.03,90.52,71.08,32.93,55.635,43.475,56.275,13.62,41.14,46.67,42.46,93.6,26.695,56.515,84.01,59.02,58.38,36.99,61.805,26.6598,61.575,57.5,4.34,32.075,65.997,20.59,46.945,70.39,91.54,232.41,69.77,44.72,30.765,97.76,79.35,46.14,30.56,51.19,38.81,4752.22
35.5156,105.325,97.62,63.7,88.8,59.39,50.41,133.41,26.24,174.477,768.95,40.16,162.37,45.01,163.01,304.01,34.855,114.5,62.348,67.46,167.76,30.685,28.17,43.235,58.09,24.905,53.62,97.05,76.49,31.195,76.27,117.51,42.43,124.4,27.175,26.63,80.705,805.67,34.62,22.045,86.02,31.975,31.03,90.55,71.099,32.94,55.65,43.485,56.275,13.625,41.1358,46.67,42.47,93.61,26.69,56.54,84.04,59.05,58.38,37.015,61.805,26.655,61.58,57.52,4.345,32.06,66.03,20.59,46.97,70.43,91.56,232.3183,69.76,44.69,30.765,97.8,79.355,46.16,30.56,51.19,38.835,4752.733
35.53,105.32,97.65,63.7,88.81,59.42,50.43,133.39,26.24,174.4701,768.895,40.17,162.36,45.02,163.01,304.035,34.86,114.555,62.37,67.445,167.78,30.69,28.16,43.245,58.13,24.905,53.61,97.1,76.56,31.205,76.27,117.62,42.42,124.41,27.18,26.635,80.71,805.575,34.64,22.06,86.02,31.97,31.025,90.56,71.1,32.955,55.66,43.485,56.31,13.63,41.13,46.68,42.48,93.616,26.69,56.55,83.9998,59.065,58.4,37.04,61.8,26.68,61.6,57.56,4.345,32.09,66.0101,20.595,46.92,70.47,91.59,232.312,69.765,44.7,30.7757,97.84,79.36,46.15,30.565,51.185,38.84,4753.473
35.49,105.32,97.65,63.7,88.8,59.41,50.44,133.52,26.239,174.44,769.11,40.185,162.325,45.02,163.05,303.83,34.86,114.6,62.35,67.45,167.8,30.685,28.14,43.25,58.13,24.905,53.61,97.15,76.6,31.195,76.27,117.61,42.425,124.3641,27.17,26.62,80.74,805.26,34.6284,22.0701,86.0125,31.9601,31.021,90.55,71.09,32.96,55.67,43.485,56.28,13.625,41.14,46.69,42.465,93.6524,26.675,56.53,83.99,59.05,58.39,37.06,61.815,26.685,61.595,57.53,4.345,32.08,66.03,20.5975,46.99,70.455,91.585,232.26,69.76,44.68,30.77,97.9,79.358,46.105,30.54,51.2,38.86,4753.197
35.49,105.33,97.62,63.7,88.77,59.4,50.426,133.42,26.24,174.46,768.71,40.185,162.29,45.01,163.04,303.92,34.855,114.54,62.32,67.43,167.79,30.69,28.14,43.24,58.1,24.905,53.61,97.1299,76.59,31.19,76.26,117.56,42.4,124.31,27.165,26.615,80.77,805.32,34.62,22.075,85.95,31.965,31.01,90.59,71.055,32.945,55.69,43.45,56.285,13.63,41.14,46.69,42.45,93.72,26.67,56.5233,84,59.03,58.38,37.035,61.845,26.68,61.59,57.5,4.345,32.1898,66.01,20.6,46.96,70.44,91.57,232.02,69.765,44.66,30.76,97.9,79.355,46.14,30.539,51.19,38.84,4752.481
35.47,105.31,97.595,63.7,88.74,59.38,50.432,133.32,26.24,174.44,768.568,40.17,162.3,45,163,303.62,34.855,114.525,62.3,67.4,167.77,30.685,28.15,43.235,58.08,24.895,53.61,97.13,76.56,31.19,76.24,117.54,42.4,124.249,27.15,26.605,80.78,805.245,34.6214,22.0773,85.94,31.97,31.01,90.6,71.015,32.94,55.685,43.45,56.265,13.63,41.13,46.6925,42.46,93.71,26.65,56.51,83.99,59.03,58.38,37.035,61.82,26.67,61.58,57.49,4.35,32.12,66.04,20.6,46.95,70.4,91.53,231.844,69.755,44.66,30.76,97.9,79.34,46.1101,30.515,51.19,38.815,4751.71
35.46,105.275,97.54,63.67,88.7,59.36,50.4,133.1701,26.22,174.35,768.13,40.16,162.2,44.9899,162.84,303.31,34.845,114.42,62.28,67.385,167.725,30.68,28.13,43.22,58.049,24.885,53.59,97.09,76.52,31.17,76.22,117.42,42.39,124.15,27.15,26.6,80.72,804.345,34.61,22.07,85.91,31.955,31,90.55,71,32.92,55.68,43.42,56.23,13.61,41.12,46.66,42.45,93.7021,26.65,56.49,83.94,59,58.38,37.015,61.82,26.67,61.56,57.4716,4.34,32.095,66.005,20.595,46.93,70.39,91.48,231.6745,69.709,44.64,30.74,97.68,79.3,46.09,30.515,51.15,38.81,4749.085
35.464,105.3163,97.55,63.68,88.67,59.35,50.43,133.1800667,26.22,174.39,767.9,40.16,162.23,44.99,163,303.2,34.835,114.39,62.29,67.385,167.73,30.685,28.13,43.23,58.055,24.865,53.61,97.1,76.52,31.195,76.21,117.435,42.395,124.245,27.15,26.595,80.75,804.081,34.61,22.055,85.89,31.9512,31.015,90.54,71,32.915,55.7,43.41,56.235,13.62,41.105,46.64,42.47,93.7716,26.65,56.5,83.96,58.98,58.365,37.03,61.8135,26.65,61.55,57.46,4.3401,32.0901,65.99,20.59,46.92,70.39,91.47,231.63,69.715,44.61,30.745,97.72,79.25,46.089,30.5,51.165,38.83,4749.118
35.47,105.3132,97.54,63.69,88.661,59.36,50.45,133.1900333,26.23,174.37,768.429,40.17,162.29,44.98,163.05,303.08,34.86,114.366,62.28,67.38,167.74,30.68,28.14,43.21,58.09,24.88,53.605,97.11,76.55,31.2,76.23,117.48,42.42,124.28,27.15,26.59,80.75,804.6,34.605,22.06,85.91,31.96,31.0199,90.55,71.06,32.92,55.72,43.4,56.24,13.615,41.115,46.63,42.47,93.72,26.645,56.53,83.95,58.98,58.38,37.04,61.81,26.665,61.58,57.49,4.34,32.097,66.01,20.6,46.92,70.38,91.454,231.76,69.75,44.61,30.75,97.75,79.26,46.11,30.5,51.17,38.85,4749.419
35.46,105.32,97.576,63.69,88.66,59.355,50.45,133.2,26.23,174.37,767.92,40.17,162.32,44.995,163.05,303.1,34.855,114.39,62.279,67.435,167.7,30.685,28.145,43.205,58.08,24.875,53.62,97.12,76.57,31.195,76.24,117.4526,42.43,124.19,27.155,26.595,80.755,804.25,34.61,22.065,85.8901,31.95,31.0201,90.59,71.05,32.92,55.715,43.39,56.23,13.63,41.105,46.67,42.4698,93.7,26.65,56.535,83.94,58.98,58.32,37.055,61.825,26.67,61.57,57.485,4.345,32.12,66.05,20.6,46.94,70.38,91.48,231.62,69.74,44.63,30.7469,97.81,79.27,46.1123,30.49,51.17,38.82,4749.51
35.481,105.326,97.54,63.7,88.62,59.37,50.445,133.29,26.23,174.45,768.05,40.17,162.345,45,163.05,303.3,34.86,114.42,62.25,67.43,167.77,30.68,28.14,43.185,58.095,24.8733,53.61,97.16,76.56,31.195,76.245,117.49,42.46,124.1635,27.155,26.595,80.76,804.04,34.617,22.0625,85.94,31.955,31.0201,90.57,71.07,32.92,55.72,43.39,56.21,13.636,41.1,46.68,42.47,93.72,26.64,56.505,83.95,58.97,58.34,37.05,61.81,26.67,61.61,57.4961,4.345,32.15,66.0501,20.6,46.9568,70.38,91.4766,231.63,69.75,44.6,30.74,97.81,79.335,46.115,30.51,51.165,38.8,4749.667
35.47,105.32,97.53,63.7,88.63,59.36,50.46,133.18,26.23,174.435,768.04,40.17,162.37,45,163.12,303.22,34.855,114.38,62.25,67.451,167.77,30.68,28.14,43.19,58.11,24.88,53.61,97.19,76.5729,31.2,76.24,117.48,42.48,124.19,27.16,26.6,80.7656,804.56,34.62,22.06,85.94,31.96,31.02,90.56,71.0499,32.92,55.73,43.37,56.22,13.63,41.105,46.68,42.47,93.705,26.645,56.53,83.96,58.9611,58.36,37.09,61.8542,26.67,61.635,57.49,4.345,32.14,66.09,20.6,46.9499,70.39,91.48,231.7,69.76,44.55,30.745,97.72,79.34,46.12,30.52,51.17,38.82,4749.905
35.49,105.2765,97.5,63.68,88.62,59.36,50.44,133.15,26.23,174.4,767.95,40.17,162.26,44.98,163.05,303.041,34.85,114.4,62.27,67.4345,167.78,30.68,28.13,43.18,58.08,24.855,53.58,97.15,76.56,31.19,76.24,117.4299,42.46,124.15,27.15,26.585,80.78,803.9,34.595,22.06,85.89,31.96,31.015,90.58,71.03,32.92,55.739,43.351,56.205,13.62,41.07,46.67125,42.48,93.631,26.65,56.5001,83.86,58.93,58.33,37.06,61.83,26.6665,61.6,57.47,4.34,32.15,66.01,20.595,46.93,70.34,91.45,231.54,69.71,44.54,30.745,97.755,79.325,46.13,30.51,51.16,38.79,4748.786
35.5,105.3,97.46,63.675,88.61,59.35,50.44,133.165,26.21,174.36,768.13,40.15,162.2,45,163.05,302.95,34.845,114.379,62.24,67.47,167.68,30.68,28.13,43.17,58.07,24.85,53.56,97.17,76.56,31.18,76.27,117.44,42.46,124.1,27.15,26.59,80.76,803.7371,34.595,22.065,85.86,31.94,31.02,90.5,71.03,32.92,55.72,43.36,56.185,13.61,41.03,46.6625,42.48,93.5678,26.65,56.4899,83.83,58.935,58.34,37.06,61.815,26.665,61.62,57.47,4.35,32.125,65.95,20.595,46.93,70.32,91.46,231.6,69.695,44.5,30.74,97.7,79.31,46.11,30.5,51.14,38.79,4748.015
35.49,105.3,97.47,63.74,88.735,59.365,50.43,133.19,26.22,174.415,768.42,40.15,162.21,45,162.98,302.985,34.845,114.42,62.23,67.45,167.725,30.6835,28.13,43.195,58.1,24.86,53.61,97.18,76.59,31.19,76.26,117.48,42.48,124.13,27.155,26.595,80.775,804.2,34.6,22.06,85.87,31.94,31.01,90.52,71.05,32.93,55.73,43.38,56.2,13.61,41.03,46.675,42.5,93.65,26.645,56.49,83.88,58.94,58.34,37.089,61.82,26.665,61.615,57.475,4.35,32.12,66,20.6,46.91,70.33,91.47,231.6576,69.69,44.51,30.745,97.8,79.29,46.0818,30.49,51.15,38.8,4748.538
35.49,105.285,97.47,63.74,88.71,59.37,50.41,133.08,26.22,174.39,767.95,40.16,162.23,45.01,163.01,303.005,34.845,114.412,62.225,67.45,167.7,30.68,28.145,43.17,58.1,24.88,53.61,97.17,76.57,31.185,76.25,117.49,42.49,124.138,27.155,26.595,80.76,804.16,34.6,22.06,85.9,31.945,31.01,90.545,71.06,32.925,55.74,43.369,56.2,13.62,41.01,46.68,42.5,93.7,26.65,56.4701,83.93,58.96,58.37,37.07,61.81,26.665,61.59,57.48,4.35,32.12,65.985,20.6,46.93,70.34,91.48,231.73,69.69,44.51,30.745,97.83,79.26,46.065,30.48,51.14,38.79,4748.411
